phoneNumber,extension,status,locationId,locationName,assigned,ownerType,ownerName,ownerId,numberType
+13098312399,8312399,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8wODAyODgzMS0wZTZiLTQ0MTUtYWI5Ni0zYjgyZTI5NWU2NmU,
+13098312906,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgyWm1hSGhuUlVvMFZGVnRXbnBPT1hoNVQwaGZZMEUxTWpJNFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312910,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgyZHFTSEJrZWtGeVZFODJSRFkxY0ZoT1UxUTRZMUV6TnpFeFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312912,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgxZDBVRUpWWjBsUlVYbFRTVFp0VldrMVZtUnVaMUV5TlRFeFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312914,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgxcHlUMFZ5VFhoVlVsOWxOR1pCV0Vwd1VUSXhNMUUzTWpFd1gxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312921,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgyVnVMVkZGZWpkR1ZFeEhaMGRzTTJkc1gxRnpORkUyTURZd1gxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312928,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgwUkNhWFJyVG5salUzUjFkbWx0VmtwRGFpMU5OWGN4T0RNeFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312929,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgxRjRabVZLTlZScFVsOURTVmMwY21aVmRVcHZNbWN6TnpRelgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312932,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgyTnFTV3R2VW1SdlUySkRkRFZQWkZSQlkxbHJlV2N5TmpReFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312934,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalh6aFRhVTloUlhkRlUzRnhaME5ZUjNoUk5XWlhMWGMxTXprM1gxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312936,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalh6WldYMDF6VDFoUFZFMTFkVVYyYkV0blV5MTFUbmMzTnpjNVgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312939,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgwaERWblZxVG1sSlUzWjFkMWhCU0V4d0xWVlRVRkV3TmpVMVgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312952,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgySldObGQ1UW5SUlV6ZERPSGRLTlU5dFZuRlBZV2M0TWpjeVgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312957,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgzUkdkbXR0T0dsNVZHSlhOMmhWU2t0M1JsWndVbmN3TnpFNFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312965,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgybDFTbmsyYm5salVuZ3RObFphWjJoalNsOTBTbEV3T1RZMFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312967,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalh6VlpaWGw1YTBOeVVVOTVWMkp4VUd4aGFWWjBTVkUzTWpFMFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312971,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgxVkxVekZXZGxWUVVrSkRTMVYxVVZWRWJVWkVja0U0TnpZMlgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312972,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgwUTBYM05LTURCc1VtaDVTbFIwUms5RVZVMUJWa0U0TWpBeFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312979,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgwdFBTSFl0WTNSSlUyTTJRVnBzTUcxWlFXUXhSV2N6TkRJelgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312981,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgxSnpTVmxKVmt4a1ZEQlRObVp4WkdsMFdETlRWMmMxT0RBNVgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312984,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgyOUpWbWhyYVdGQlVsVnRTRjlFTmpOVmJXbHBWM2N5TXpjeFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312985,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalh6azFZa0ZEZDJzMVVuQkRlV0p1V21kdGMxcEZiVUUyTVRBM1gxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312989,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgySm1ibXN3WWsxalZFTXlNV2RoWWtoVmFtdEZRMmM0TURneVgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312990,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgyMXdZMkZwT1dWTVVsaFBhVVZGYVc1VE5WVnVaMmMwTXpneFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312994,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgzQXhhemgzZEUxdVVrRXRTM1pVYVdGVU1EUkJNM2MzTXpRMVgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098312996,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgzRllNVVZKWm1kcVZFWjFUekF6WVdGZmFIZHVPV2MzTkRjeVgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098313001,8313001,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8wZTYxOGI3My1iZWNlLTRmMzgtYjA2OC1jOTM2ZDE5ZDY4OWY,
+13098313026,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,no,,,,
+13098313029,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,no,,,,
+13098313034,8313034,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,PEOPLE,Seth Groene,Y2lzY29zcGFyazovL3VzL1BFT1BMRS80ODMyNTM4Mi1jMDljLTQ2NDktOThkOS0xMWY1ZjMzMDlmMzA,
+13098313138,8313138,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9mMzEzMDUzNi00OWUwLTRlZDEtYTIwNy04ZDQ3NGFlNDIyMjc,
+13098313139,8313139,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS82ZjcyMTdjZC1kN2E3LTQ5NjItYTMzNi03ZjI1MGFiYjM2Mjc,
+13098313152,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgyNWlXRjk0UVVkV1ZHdExZMVV6TVRkVFNtOVBVVkV3TWpVelgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098313181,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgwbG1kRlZyWnpCT1VUQmxjVXN4ZW1vNGJrTnFVM2M1TmpJd1gxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098313183,8313183,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9lNGFkNzk1NC0wNWUyLTQyOTMtOWRjZS0xOTZkOWVlNDViZjA,
+13098313205,8313205,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS83NDQxMjhlMC1kNGJjLTQ0Y2YtODc1NS1kZGUyYjliY2UwMWM,
+13098313246,8313246,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS81NTA0NTU2MS1iYjliLTRlN2MtYjE4Mi01OTA3ZGE4MjM1ZjA,
+13098313249,8313249,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS84NGE2NDAyZi1lNDgyLTQzMWMtYWU0Mi0xMzMxOTc5NmJjZmE,
+13098313288,8313288,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS82NGUyM2MzZC0xMDk5LTQ3M2QtYWZiYy03MGI2NTAzNTViZTY,
+13098313291,8313291,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9mNmYxMDk3Yy00NGRhLTQwNTktYjRkNC03Njk2MzM5NWEwMzQ,
+13098313293,8313293,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8yY2FhMGY3Ny0zMTliLTQ5MWEtYTJjNC1lOWIyZGQxZWI3MzY,
+13098313440,8313440,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,PEOPLE,Van Friederich,Y2lzY29zcGFyazovL3VzL1BFT1BMRS84ZjFmZWQ0YS01ZTBkLTQ3MGEtODg2MS05NzM2ZjExZDQ3NTY,
+13098313441,8313441,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,PEOPLE,Van Friederich,Y2lzY29zcGFyazovL3VzL1BFT1BMRS84ZjFmZWQ0YS01ZTBkLTQ3MGEtODg2MS05NzM2ZjExZDQ3NTY,
+13098313456,8313456,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8wM2VhMzkwZS00NTJjLTQ2NDAtOTJkYS1iYTgwMDRjMTU1ZmU,
+13098313503,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgzSjZSamhDWWxGdFUwdGxjMEZHYmpad1RrUjNiR2N3TXpjNFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098313504,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalh6RkxhMHRRVEdaaFUyUkhTRU5FZEZOSk9VczNlRkV5TkRjeVgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098313505,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgzZzBURVJ0VEhCelVYcFRPVkE0UlRaNE1pMU9ZVUUyTnpJNFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098313506,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgwRlVlakJuV0V0VFVVSmhSekpST0UxcVp6bFdSVUV3TnpBelgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098313507,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgzbE9lR0UzWlc1R1VrNXhOeTAyZFd0bmJUVXlUMEV5TXpnNVgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098313514,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgwRlBSbkIxV1RKT1ZHOTFiM3BzUnpZemJsVXhXbEV4TVRJeVgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098313533,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgxSjVNMXA1VkhabFVVcERSMk5mTmtzeWRrbzJVbWMwTnpZeVgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098313566,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgwZEZXa3ROY2xZdFVrVTJhR2hXU1ZwaGJHbG5NM2M1TXpFd1gxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098313577,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgwOWtiVFJaV1hGb1VtMHljVVJoVDA5eWNWWXhWMmMzT0RBNFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098313999,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,no,,,,
+13098314090,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgwRktOR1pGUWxwSFVtVjVTWGxuYkZOcFFYWm1SWGN6T0RZNFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098314091,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgzVmthbVJKUVdwM1ZFeDVibUpyTVhOVE9EUlFTbWN4TURreVgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
